Time,P634A,P634B,P634C,Q634A,Q634B,Q634C,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,Ptotal
699,0.730735482,2.471418684,2.257989911,0.468627261,5.144763798,2.150632292,0.631409146,1.108742248,3.189311345,0.596186983,0.877217375,1.860966037,7.742059373,7.742059373,0.1,0.600131219,0.240052487,0.439247428,0.240052487,0.282698468,0.240052487,0.282698468,0.240052487,0.600131219,0.240052487,0.439247428,0.240052487,0.282698468,0.240052487,0.282698468,0.240052487,0.600131219,0.240052487,0.439247428,0.240052487,0.282698468,0.240052487,0.282698468,0.240052487,0.600131219,0.240052487,0.439247428,0.240052487,0.282698468,0.240052487,0.282698468,0.240052487,0.199716561,0.199716561,0.199716561,0.199381997,37.68839897
700,0.829139285,2.653012963,2.257851411,0.522962766,5.100334923,2.151023542,0.587020935,1.097019014,3.189410095,0.568149016,1.043650222,1.860866537,7.744559373,7.744559373,0.1,0.600162319,0.240064927,0.439267128,0.240064927,0.282713118,0.240064927,0.282713118,0.240064927,0.600162319,0.240064927,0.439267128,0.240064927,0.282713118,0.240064927,0.282713118,0.240064927,0.600162319,0.240064927,0.439267128,0.240064927,0.282713118,0.240064927,0.282713118,0.240064927,0.600162319,0.240064927,0.439267128,0.240064927,0.282713118,0.240064927,0.282713118,0.240064927,0.199717572,0.199717572,0.199717572,0.199383006,37.77448133
701,0.885772764,2.546923855,2.257712911,0.582096306,4.911080262,2.151414792,0.5597611,1.133710605,3.189508845,0.486772067,1.201545746,1.860767037,7.747059373,7.747059373,0.1,0.600193419,0.240077367,0.439286828,0.240077367,0.282727768,0.240077367,0.282727768,0.240077367,0.600193419,0.240077367,0.439286828,0.240077367,0.282727768,0.240077367,0.282727768,0.240077367,0.600193419,0.240077367,0.439286828,0.240077367,0.282727768,0.240077367,0.282727768,0.240077367,0.600193419,0.240077367,0.439286828,0.240077367,0.282727768,0.240077367,0.282727768,0.240077367,0.199718583,0.199718583,0.199718583,0.199384015,37.7873808
702,0.828561783,2.284657667,2.257574411,0.618127118,4.420643879,2.151806042,0.570144855,1.224814615,3.189607595,0.432634462,1.315694585,1.860667537,7.749559373,7.749559373,0.1,0.600224519,0.240089807,0.439306528,0.240089807,0.282742418,0.240089807,0.282742418,0.240089807,0.600224519,0.240089807,0.439306528,0.240089807,0.282742418,0.240089807,0.282742418,0.240089807,0.600224519,0.240089807,0.439306528,0.240089807,0.282742418,0.240089807,0.282742418,0.240089807,0.600224519,0.240089807,0.439306528,0.240089807,0.282742418,0.240089807,0.282742418,0.240089807,0.199719594,0.199719594,0.199719594,0.199385024,37.72821601
703,0.764993952,1.948484623,2.257435911,0.644648137,3.895894959,2.152197292,0.577172605,1.278438795,3.189706345,0.439988395,1.337048434,1.860568037,7.752059373,7.752059373,0.1,0.600255619,0.240102247,0.439326228,0.240102247,0.282757068,0.240102247,0.282757068,0.240102247,0.600255619,0.240102247,0.439326228,0.240102247,0.282757068,0.240102247,0.282757068,0.240102247,0.600255619,0.240102247,0.439326228,0.240102247,0.282757068,0.240102247,0.282757068,0.240102247,0.600255619,0.240102247,0.439326228,0.240102247,0.282757068,0.240102247,0.282757068,0.240102247,0.199720605,0.199720605,0.199720605,0.199386033,37.71132011
704,0.770392102,1.672914567,2.257297411,0.654342136,3.984731522,2.152588542,0.58845546,1.262136265,3.189805095,0.476900116,1.281467416,1.860468537,7.754559373,7.754559373,0.1,0.600286719,0.240114687,0.439345928,0.240114687,0.282771718,0.240114687,0.282771718,0.240114687,0.600286719,0.240114687,0.439345928,0.240114687,0.282771718,0.240114687,0.282771718,0.240114687,0.600286719,0.240114687,0.439345928,0.240114687,0.282771718,0.240114687,0.282771718,0.240114687,0.600286719,0.240114687,0.439345928,0.240114687,0.282771718,0.240114687,0.282771718,0.240114687,0.199721616,0.199721616,0.199721616,0.199387042,37.78037606
705,0.807585079,1.768903173,2.257158911,0.639702635,4.410919919,2.152979792,0.596967358,1.181864109,3.189903845,0.49024854,1.208475387,1.860369037,7.757059373,7.757059373,0.1,0.600317819,0.240127127,0.439365628,0.240127127,0.282786368,0.240127127,0.282786368,0.240127127,0.600317819,0.240127127,0.439365628,0.240127127,0.282786368,0.240127127,0.282786368,0.240127127,0.600317819,0.240127127,0.439365628,0.240127127,0.282786368,0.240127127,0.282786368,0.240127127,0.600317819,0.240127127,0.439365628,0.240127127,0.282786368,0.240127127,0.282786368,0.240127127,0.199722627,0.199722627,0.199722627,0.199388051,37.83055909
706,0.817096239,2.110904528,2.257020411,0.609479757,4.735814478,2.153371042,0.577388608,1.084682221,3.190002595,0.463552867,1.172348493,1.860269537,7.759559373,7.759559373,0.1,0.600348919,0.240139567,0.439385328,0.240139567,0.282801018,0.240139567,0.282801018,0.240139567,0.600348919,0.240139567,0.439385328,0.240139567,0.282801018,0.240139567,0.282801018,0.240139567,0.600348919,0.240139567,0.439385328,0.240139567,0.282801018,0.240139567,0.282801018,0.240139567,0.600348919,0.240139567,0.439385328,0.240139567,0.282801018,0.240139567,0.282801018,0.240139567,0.199723638,0.199723638,0.199723638,0.199389059,37.76934218
707,0.81271325,2.275986804,2.256881911,0.573096191,5.104279141,2.153762292,0.547077036,1.039779161,3.190101345,0.436167598,1.142726279,1.860170037,7.762059373,7.762059373,0.1,0.600380019,0.240152007,0.439405028,0.240152007,0.282815668,0.240152007,0.282815668,0.240152007,0.600380019,0.240152007,0.439405028,0.240152007,0.282815668,0.240152007,0.282815668,0.240152007,0.600380019,0.240152007,0.439405028,0.240152007,0.282815668,0.240152007,0.282815668,0.240152007,0.600380019,0.240152007,0.439405028,0.240152007,0.282815668,0.240152007,0.282815668,0.240152007,0.199724648,0.199724648,0.199724648,0.199390068,37.67664801
708,0.824186725,2.243350177,2.256743411,0.531389019,5.343393371,2.154153542,0.523837208,0.973120132,3.190200095,0.433456329,1.10031627,1.860070537,7.764559373,7.764559373,0.1,0.600411119,0.240164447,0.439424728,0.240164447,0.282830318,0.240164447,0.282830318,0.240164447,0.600411119,0.240164447,0.439424728,0.240164447,0.282830318,0.240164447,0.282830318,0.240164447,0.600411119,0.240164447,0.439424728,0.240164447,0.282830318,0.240164447,0.282830318,0.240164447,0.600411119,0.240164447,0.439424728,0.240164447,0.282830318,0.240164447,0.282830318,0.240164447,0.199725659,0.199725659,0.199725659,0.199391077,37.62623245
709,0.811619338,2.293795613,2.256604911,0.495641614,5.123795534,2.154544792,0.52017599,0.856674306,3.190298845,0.43477472,1.033274263,1.859971037,7.767059373,7.767059373,0.1,0.600442219,0.240176887,0.439444428,0.240176887,0.282844968,0.240176887,0.282844968,0.240176887,0.600442219,0.240176887,0.439444428,0.240176887,0.282844968,0.240176887,0.282844968,0.240176887,0.600442219,0.240176887,0.439444428,0.240176887,0.282844968,0.240176887,0.282844968,0.240176887,0.600442219,0.240176887,0.439444428,0.240176887,0.282844968,0.240176887,0.282844968,0.240176887,0.19972667,0.19972667,0.19972667,0.199392085,37.58134406
710,0.768584655,2.435747034,2.256466411,0.532208499,4.612587287,2.154936042,0.528226973,0.817007601,3.190397595,0.414554929,0.960260902,1.859871537,7.769559373,7.769559373,0.1,0.600473319,0.240189327,0.439464128,0.240189327,0.282859618,0.240189327,0.282859618,0.240189327,0.600473319,0.240189327,0.439464128,0.240189327,0.282859618,0.240189327,0.282859618,0.240189327,0.600473319,0.240189327,0.439464128,0.240189327,0.282859618,0.240189327,0.282859618,0.240189327,0.600473319,0.240189327,0.439464128,0.240189327,0.282859618,0.240189327,0.282859618,0.240189327,0.19972768,0.19972768,0.19972768,0.199393094,37.56847669
711,0.714782675,2.44064735,2.256327911,0.642004967,4.029189175,2.155327292,0.519247712,0.883809931,3.190496345,0.392877567,0.981574975,1.859772037,7.772059373,7.772059373,0.1,0.600504419,0.240201767,0.439483828,0.240201767,0.282874268,0.240201767,0.282874268,0.240201767,0.600504419,0.240201767,0.439483828,0.240201767,0.282874268,0.240201767,0.282874268,0.240201767,0.600504419,0.240201767,0.439483828,0.240201767,0.282874268,0.240201767,0.282874268,0.240201767,0.600504419,0.240201767,0.439483828,0.240201767,0.282874268,0.240201767,0.282874268,0.240201767,0.199728691,0.199728691,0.199728691,0.199394102,37.59958378
712,0.682771014,2.286687894,2.256189411,0.72811754,3.657202625,2.155718542,0.494733128,0.979692248,3.190595095,0.398495983,1.070570504,1.859672537,7.774559373,7.774559373,0.1,0.600535519,0.240214207,0.439503528,0.240214207,0.282888918,0.240214207,0.282888918,0.240214207,0.600535519,0.240214207,0.439503528,0.240214207,0.282888918,0.240214207,0.282888918,0.240214207,0.600535519,0.240214207,0.439503528,0.240214207,0.282888918,0.240214207,0.282888918,0.240214207,0.600535519,0.240214207,0.439503528,0.240214207,0.282888918,0.240214207,0.282888918,0.240214207,0.199729702,0.199729702,0.199729702,0.199395111,37.64055776
713,0.693709751,2.340398109,2.256050911,0.746542088,3.708499639,2.156109792,0.466544513,1.048077594,3.190693845,0.426020857,1.112604708,1.859573037,7.777059373,7.777059373,0.1,0.600566619,0.240226647,0.439523228,0.240226647,0.282903568,0.240226647,0.282903568,0.240226647,0.600566619,0.240226647,0.439523228,0.240226647,0.282903568,0.240226647,0.282903568,0.240226647,0.600566619,0.240226647,0.439523228,0.240226647,0.282903568,0.240226647,0.282903568,0.240226647,0.600566619,0.240226647,0.439523228,0.240226647,0.282903568,0.240226647,0.282903568,0.240226647,0.199730712,0.199730712,0.199730712,0.199396119,37.67502653
714,0.727480481,2.697213741,2.255912411,0.713973702,3.91028818,2.156501042,0.427391957,1.050564252,3.190792595,0.468138546,1.111349529,1.859473537,7.779559373,7.779559373,0.1,0.600597719,0.240239087,0.439542928,0.240239087,0.282918218,0.240239087,0.282918218,0.240239087,0.600597719,0.240239087,0.439542928,0.240239087,0.282918218,0.240239087,0.282918218,0.240239087,0.600597719,0.240239087,0.439542928,0.240239087,0.282918218,0.240239087,0.282918218,0.240239087,0.600597719,0.240239087,0.439542928,0.240239087,0.282918218,0.240239087,0.282918218,0.240239087,0.199731723,0.199731723,0.199731723,0.199397127,37.68496324
715,0.771099179,2.887356402,2.255773911,0.659644727,3.934678681,2.156892292,0.403485434,0.993510361,3.190891345,0.519842489,1.1358907,1.859374037,7.782059373,7.782059373,0.1,0.600628819,0.240251527,0.439562628,0.240251527,0.282932868,0.240251527,0.282932868,0.240251527,0.600628819,0.240251527,0.439562628,0.240251527,0.282932868,0.240251527,0.282932868,0.240251527,0.600628819,0.240251527,0.439562628,0.240251527,0.282932868,0.240251527,0.282932868,0.240251527,0.600628819,0.240251527,0.439562628,0.240251527,0.282932868,0.240251527,0.282932868,0.240251527,0.199732733,0.199732733,0.199732733,0.199398136,37.70781961
716,0.826834888,2.741575126,2.255635411,0.625070284,3.731488973,2.157283542,0.433007743,0.942731858,3.190990095,0.566338819,1.225318368,1.859274537,7.784559373,7.784559373,0.1,0.600659919,0.240263967,0.439582328,0.240263967,0.282947518,0.240263967,0.282947518,0.240263967,0.600659919,0.240263967,0.439582328,0.240263967,0.282947518,0.240263967,0.282947518,0.240263967,0.600659919,0.240263967,0.439582328,0.240263967,0.282947518,0.240263967,0.282947518,0.240263967,0.600659919,0.240263967,0.439582328,0.240263967,0.282947518,0.240263967,0.282947518,0.240263967,0.199733743,0.199733743,0.199733743,0.199399144,37.81076874
717,0.876765858,2.444698584,2.255496911,0.61571678,3.404369333,2.157674792,0.484153517,0.96492588,3.191088845,0.610891372,1.314122615,1.859175037,7.787059373,7.787059373,0.1,0.600691019,0.240276407,0.439602028,0.240276407,0.282962168,0.240276407,0.282962168,0.240276407,0.600691019,0.240276407,0.439602028,0.240276407,0.282962168,0.240276407,0.282962168,0.240276407,0.600691019,0.240276407,0.439602028,0.240276407,0.282962168,0.240276407,0.282962168,0.240276407,0.600691019,0.240276407,0.439602028,0.240276407,0.282962168,0.240276407,0.282962168,0.240276407,0.199734754,0.199734754,0.199734754,0.199400152,37.95281377
718,0.870690287,2.250945215,2.255358411,0.599560903,3.201755033,2.158066042,0.504615672,1.053839656,3.191187595,0.639590269,1.284271896,1.859075537,7.789559373,7.789559373,0.1,0.600722119,0.240288847,0.439621728,0.240288847,0.282976818,0.240288847,0.282976818,0.240288847,0.600722119,0.240288847,0.439621728,0.240288847,0.282976818,0.240288847,0.282976818,0.240288847,0.600722119,0.240288847,0.439621728,0.240288847,0.282976818,0.240288847,0.282976818,0.240288847,0.600722119,0.240288847,0.439621728,0.240288847,0.282976818,0.240288847,0.282976818,0.240288847,0.199735764,0.199735764,0.199735764,0.19940116,37.9855126
719,0.796586015,2.259271987,2.255219911,0.586113332,3.419980249,2.158457292,0.500676433,1.150810575,3.191286345,0.631519534,1.226023283,1.858976037,7.792059373,7.792059373,0.1,0.600753219,0.240301287,0.439641428,0.240301287,0.282991468,0.240301287,0.282991468,0.240301287,0.600753219,0.240301287,0.439641428,0.240301287,0.282991468,0.240301287,0.282991468,0.240301287,0.600753219,0.240301287,0.439641428,0.240301287,0.282991468,0.240301287,0.282991468,0.240301287,0.600753219,0.240301287,0.439641428,0.240301287,0.282991468,0.240301287,0.282991468,0.240301287,0.199736774,0.199736774,0.199736774,0.199402169,37.89172001
720,0.687611341,2.313419766,2.255081411,0.607330147,3.962899687,2.158848542,0.495338675,1.190153909,3.191385095,0.612752761,1.228890802,1.858876537,7.794559373,7.794559373,0.1,0.600784319,0.240313727,0.439661128,0.240313727,0.283006118,0.240313727,0.283006118,0.240313727,0.600784319,0.240313727,0.439661128,0.240313727,0.283006118,0.240313727,0.283006118,0.240313727,0.600784319,0.240313727,0.439661128,0.240313727,0.283006118,0.240313727,0.283006118,0.240313727,0.600784319,0.240313727,0.439661128,0.240313727,0.283006118,0.240313727,0.283006118,0.240313727,0.199737784,0.199737784,0.199737784,0.199403177,37.78562685
721,0.60473586,2.448810909,2.254942911,0.672421223,4.458273299,2.159239792,0.510773514,1.109759362,3.191483845,0.612673429,1.221532853,1.858777037,7.797059373,7.797059373,0.1,0.600815419,0.240326167,0.439680828,0.240326167,0.283020768,0.240326167,0.283020768,0.240326167,0.600815419,0.240326167,0.439680828,0.240326167,0.283020768,0.240326167,0.283020768,0.240326167,0.600815419,0.240326167,0.439680828,0.240326167,0.283020768,0.240326167,0.283020768,0.240326167,0.600815419,0.240326167,0.439680828,0.240326167,0.283020768,0.240326167,0.283020768,0.240326167,0.199738794,0.199738794,0.199738794,0.199404185,37.78896719
722,0.591865023,2.596242199,2.254804411,0.765370747,4.784818163,2.159631042,0.551503124,0.962425895,3.191582595,0.613624302,1.207444012,1.858677537,7.799559373,7.799559373,0.1,0.600846519,0.240338607,0.439700528,0.240338607,0.283035418,0.240338607,0.283035418,0.240338607,0.600846519,0.240338607,0.439700528,0.240338607,0.283035418,0.240338607,0.283035418,0.240338607,0.600846519,0.240338607,0.439700528,0.240338607,0.283035418,0.240338607,0.283035418,0.240338607,0.600846519,0.240338607,0.439700528,0.240338607,0.283035418,0.240338607,0.283035418,0.240338607,0.199739805,0.199739805,0.199739805,0.199405193,37.91649559
723,0.637945281,2.673206101,2.254665911,0.798309601,4.717947746,2.160022292,0.561382208,0.885378171,3.191681345,0.587671528,1.131894731,1.858578037,7.802059373,7.802059373,0.1,0.600877619,0.240351047,0.439720228,0.240351047,0.283050068,0.240351047,0.283050068,0.240351047,0.600877619,0.240351047,0.439720228,0.240351047,0.283050068,0.240351047,0.283050068,0.240351047,0.600877619,0.240351047,0.439720228,0.240351047,0.283050068,0.240351047,0.283050068,0.240351047,0.600877619,0.240351047,0.439720228,0.240351047,0.283050068,0.240351047,0.283050068,0.240351047,0.199740815,0.199740815,0.199740815,0.199406201,37.98521024
724,0.690381003,2.770652505,2.254527411,0.730135815,4.25902579,2.160413542,0.506807188,0.931224163,3.191780095,0.537578142,0.982507505,1.858478537,7.804559373,7.804559373,0.1,0.600908719,0.240363487,0.439739928,0.240363487,0.283064718,0.240363487,0.283064718,0.240363487,0.600908719,0.240363487,0.439739928,0.240363487,0.283064718,0.240363487,0.283064718,0.240363487,0.600908719,0.240363487,0.439739928,0.240363487,0.283064718,0.240363487,0.283064718,0.240363487,0.600908719,0.240363487,0.439739928,0.240363487,0.283064718,0.240363487,0.283064718,0.240363487,0.199741825,0.199741825,0.199741825,0.199407209,37.870573
725,0.718897089,2.744064869,2.254388911,0.617992016,3.880096816,2.160804792,0.430016379,1.020657923,3.191878845,0.493792992,0.897134504,1.858379037,7.807059373,7.807059373,0.1,0.600939819,0.240375927,0.439759628,0.240375927,0.283079368,0.240375927,0.283079368,0.240375927,0.600939819,0.240375927,0.439759628,0.240375927,0.283079368,0.240375927,0.283079368,0.240375927,0.600939819,0.240375927,0.439759628,0.240375927,0.283079368,0.240375927,0.283079368,0.240375927,0.600939819,0.240375927,0.439759628,0.240375927,0.283079368,0.240375927,0.283079368,0.240375927,0.199742835,0.199742835,0.199742835,0.199408216,37.67213856
726,0.756301478,2.629910937,2.254250411,0.506363998,3.780190975,2.161196042,0.400718507,1.057488947,3.191977595,0.485489855,0.894691477,1.858279537,7.809559373,7.809559373,0.1,0.600970919,0.240388367,0.439779328,0.240388367,0.283094018,0.240388367,0.283094018,0.240388367,0.600970919,0.240388367,0.439779328,0.240388367,0.283094018,0.240388367,0.283094018,0.240388367,0.600970919,0.240388367,0.439779328,0.240388367,0.283094018,0.240388367,0.283094018,0.240388367,0.600970919,0.240388367,0.439779328,0.240388367,0.283094018,0.240388367,0.283094018,0.240388367,0.199743844,0.199743844,0.199743844,0.199409224,37.56608315
727,0.772689315,2.612227113,2.254111911,0.447076874,3.941871433,2.161587292,0.433394051,0.996916515,3.192076345,0.488616166,0.943051524,1.858180037,7.812059373,7.812059373,0.1,0.601002019,0.240400807,0.439799028,0.240400807,0.283108668,0.240400807,0.283108668,0.240400807,0.601002019,0.240400807,0.439799028,0.240400807,0.283108668,0.240400807,0.283108668,0.240400807,0.601002019,0.240400807,0.439799028,0.240400807,0.283108668,0.240400807,0.283108668,0.240400807,0.601002019,0.240400807,0.439799028,0.240400807,0.283108668,0.240400807,0.283108668,0.240400807,0.199744854,0.199744854,0.199744854,0.199410232,37.56475495
728,0.733331422,2.591154529,2.253973411,0.449381362,4.217524104,2.161978542,0.459071839,0.907675282,3.192175095,0.48658425,1.011035213,1.858080537,7.814559373,7.814559373,0.1,0.601033119,0.240413247,0.439818728,0.240413247,0.283123318,0.240413247,0.283123318,0.240413247,0.601033119,0.240413247,0.439818728,0.240413247,0.283123318,0.240413247,0.283123318,0.240413247,0.601033119,0.240413247,0.439818728,0.240413247,0.283123318,0.240413247,0.283123318,0.240413247,0.601033119,0.240413247,0.439818728,0.240413247,0.283123318,0.240413247,0.283123318,0.240413247,0.199745864,0.199745864,0.199745864,0.19941124,37.55711664
729,0.727452443,2.438515956,2.253834911,0.479759581,4.565660388,2.162369792,0.45524788,0.891916516,3.192273845,0.499537853,1.025148418,1.857981037,7.817059373,7.817059373,0.1,0.601064219,0.240425687,0.439838428,0.240425687,0.283137968,0.240425687,0.283137968,0.240425687,0.601064219,0.240425687,0.439838428,0.240425687,0.283137968,0.240425687,0.283137968,0.240425687,0.601064219,0.240425687,0.439838428,0.240425687,0.283137968,0.240425687,0.283137968,0.240425687,0.601064219,0.240425687,0.439838428,0.240425687,0.283137968,0.240425687,0.283137968,0.240425687,0.199746874,0.199746874,0.199746874,0.199412247,37.59651476
730,0.803273203,2.228778858,2.253696411,0.506358149,4.671270371,2.162761042,0.469190997,0.952992386,3.192372595,0.508747748,0.991574965,1.857881537,7.819559373,7.819559373,0.1,0.601095319,0.240438127,0.439858128,0.240438127,0.283152618,0.240438127,0.283152618,0.240438127,0.601095319,0.240438127,0.439858128,0.240438127,0.283152618,0.240438127,0.283152618,0.240438127,0.601095319,0.240438127,0.439858128,0.240438127,0.283152618,0.240438127,0.283152618,0.240438127,0.601095319,0.240438127,0.439858128,0.240438127,0.283152618,0.240438127,0.283152618,0.240438127,0.199747884,0.199747884,0.199747884,0.199413255,37.72785633
731,0.884487995,2.156689069,2.253557911,0.496890577,4.298216225,2.163152292,0.497572906,1.074930314,3.192471345,0.486650733,0.92176436,1.857782037,7.822059373,7.822059373,0.1,0.601126419,0.240450567,0.439877828,0.240450567,0.283167268,0.240450567,0.283167268,0.240450567,0.601126419,0.240450567,0.439877828,0.240450567,0.283167268,0.240450567,0.283167268,0.240450567,0.601126419,0.240450567,0.439877828,0.240450567,0.283167268,0.240450567,0.283167268,0.240450567,0.601126419,0.240450567,0.439877828,0.240450567,0.283167268,0.240450567,0.283167268,0.240450567,0.199748893,0.199748893,0.199748893,0.199414263,37.81165767
732,0.943917255,2.249422192,2.253419411,0.475976072,4.087993319,2.163543542,0.516889184,1.172210728,3.192570095,0.457983623,0.811095275,1.857682537,7.824559373,7.824559373,0.1,0.601157519,0.240463007,0.439897528,0.240463007,0.283181918,0.240463007,0.283181918,0.240463007,0.601157519,0.240463007,0.439897528,0.240463007,0.283181918,0.240463007,0.283181918,0.240463007,0.601157519,0.240463007,0.439897528,0.240463007,0.283181918,0.240463007,0.283181918,0.240463007,0.601157519,0.240463007,0.439897528,0.240463007,0.283181918,0.240463007,0.283181918,0.240463007,0.199749903,0.199749903,0.199749903,0.19941527,37.84659082
733,0.968050017,2.361869442,2.253280911,0.475709232,4.203224876,2.163934792,0.518673018,1.193965965,3.192668845,0.44728678,0.745937868,1.857583037,7.827059373,7.827059373,0.1,0.601188619,0.240475447,0.439917228,0.240475447,0.283196568,0.240475447,0.283196568,0.240475447,0.601188619,0.240475447,0.439917228,0.240475447,0.283196568,0.240475447,0.283196568,0.240475447,0.601188619,0.240475447,0.439917228,0.240475447,0.283196568,0.240475447,0.283196568,0.240475447,0.601188619,0.240475447,0.439917228,0.240475447,0.283196568,0.240475447,0.283196568,0.240475447,0.199750913,0.199750913,0.199750913,0.199416278,37.86731297
734,0.926380377,2.370823742,2.253142411,0.491220767,4.162881241,2.164326042,0.493292856,1.167224433,3.192767595,0.450226955,0.792764261,1.857483537,7.829559373,7.829559373,0.1,0.601219719,0.240487887,0.439936928,0.240487887,0.283211218,0.240487887,0.283211218,0.240487887,0.601219719,0.240487887,0.439936928,0.240487887,0.283211218,0.240487887,0.283211218,0.240487887,0.601219719,0.240487887,0.439936928,0.240487887,0.283211218,0.240487887,0.283211218,0.240487887,0.601219719,0.240487887,0.439936928,0.240487887,0.283211218,0.240487887,0.283211218,0.240487887,0.199751922,0.199751922,0.199751922,0.199417285,37.82448411
735,0.908110419,2.327780581,2.253003911,0.521947936,3.763366335,2.164717292,0.473727244,1.115396375,3.192866345,0.475853058,0.894563462,1.857384037,7.832059373,7.832059373,0.1,0.601250819,0.240500327,0.439956628,0.240500327,0.283225868,0.240500327,0.283225868,0.240500327,0.601250819,0.240500327,0.439956628,0.240500327,0.283225868,0.240500327,0.283225868,0.240500327,0.601250819,0.240500327,0.439956628,0.240500327,0.283225868,0.240500327,0.283225868,0.240500327,0.601250819,0.240500327,0.439956628,0.240500327,0.283225868,0.240500327,0.283225868,0.240500327,0.199752932,0.199752932,0.199752932,0.199418292,37.84877104
736,0.958171634,2.381391206,2.252865411,0.585743653,3.36969616,2.165108542,0.49310617,1.100651675,3.192965095,0.487812604,0.921402246,1.857284537,7.834559373,7.834559373,0.1,0.601281919,0.240512767,0.439976328,0.240512767,0.283240518,0.240512767,0.283240518,0.240512767,0.601281919,0.240512767,0.439976328,0.240512767,0.283240518,0.240512767,0.283240518,0.240512767,0.601281919,0.240512767,0.439976328,0.240512767,0.283240518,0.240512767,0.283240518,0.240512767,0.601281919,0.240512767,0.439976328,0.240512767,0.283240518,0.240512767,0.283240518,0.240512767,0.199753941,0.199753941,0.199753941,0.1994193,37.99973567
737,0.981858702,2.537858464,2.252726911,0.671439823,3.446886169,2.165499792,0.528740174,1.106392145,3.193063845,0.456853934,0.835980781,1.857185037,7.837059373,7.837059373,0.1,0.601313019,0.240525207,0.439996028,0.240525207,0.283255168,0.240525207,0.283255168,0.240525207,0.601313019,0.240525207,0.439996028,0.240525207,0.283255168,0.240525207,0.283255168,0.240525207,0.601313019,0.240525207,0.439996028,0.240525207,0.283255168,0.240525207,0.283255168,0.240525207,0.601313019,0.240525207,0.439996028,0.240525207,0.283255168,0.240525207,0.283255168,0.240525207,0.19975495,0.19975495,0.19975495,0.199420307,38.11956347
738,0.921092447,2.725116892,2.252588411,0.726171073,3.751370398,2.165891042,0.54669306,1.055915665,3.193162595,0.439503765,0.763975114,1.857085537,7.839559373,7.839559373,0.1,0.601344119,0.240537647,0.440015728,0.240537647,0.283269818,0.240537647,0.283269818,0.240537647,0.601344119,0.240537647,0.440015728,0.240537647,0.283269818,0.240537647,0.283269818,0.240537647,0.601344119,0.240537647,0.440015728,0.240537647,0.283269818,0.240537647,0.283269818,0.240537647,0.601344119,0.240537647,0.440015728,0.240537647,0.283269818,0.240537647,0.283269818,0.240537647,0.19975596,0.19975596,0.19975596,0.199421314,38.11990042
739,0.816539059,2.826913579,2.252449911,0.718417797,3.970702439,2.166282292,0.531526982,0.972315845,3.193261345,0.443996999,0.801237796,1.856986037,7.842059373,7.842059373,0.1,0.601375219,0.240550087,0.440035428,0.240550087,0.283284468,0.240550087,0.283284468,0.240550087,0.601375219,0.240550087,0.440035428,0.240550087,0.283284468,0.240550087,0.283284468,0.240550087,0.601375219,0.240550087,0.440035428,0.240550087,0.283284468,0.240550087,0.283284468,0.240550087,0.601375219,0.240550087,0.440035428,0.240550087,0.283284468,0.240550087,0.283284468,0.240550087,0.199756969,0.199756969,0.199756969,0.199422322,38.00269014
